id,name,alt_name,region,country,latitude,longitude,tags,km_distance_to_ocean,is_coastal,ocean_lat1,ocean_lon1
MB135,Dunnottar,,Manitoba,CA,50.4492,-96.9546,ardac,756.1,False,,
MB136,Dunrea,,Manitoba,CA,49.4078,-99.7343,ardac,938.9,False,,
MB137,Durban,,Manitoba,CA,51.9292,-101.441,ardac,770.5,False,,
MB138,East Braintree,,Manitoba,CA,49.6194,-95.6233,ardac,820.1,False,,
MB139,East Selkirk,,Manitoba,CA,50.1375,-96.8331,ardac,786.2,False,,
MB140,Easterville,,Manitoba,CA,53.0975,-99.8175,ardac,602.3,False,57.0429,-92.1953
MB141,Ebb and Flow,,Manitoba,CA,51.0239,-99.039,ardac,757.1,False,,
MB142,Ebor,,Manitoba,CA,49.7411,-101.332,ardac,961.5,False,,
MB143,Eddystone,,Manitoba,CA,51.0903,-99.1497,ardac,754.5,False,,
MB144,Eden,,Manitoba,CA,50.3764,-99.4694,ardac,834.5,False,,
MB145,Edrans,,Manitoba,CA,50.0525,-99.1375,ardac,855.8,False,,
MB146,Edwin,,Manitoba,CA,49.8894,-98.515,ardac,853.9,False,,
MB147,Elgin,,Manitoba,CA,49.4439,-100.269,ardac,952.6,False,,
MB148,Elie,,Manitoba,CA,49.9017,-97.7583,ardac,832.4,False,,
MB149,Elkhorn,,Manitoba,CA,49.9756,-101.239,ardac,935.9,False,,
MB150,Elm Creek,,Manitoba,CA,49.6756,-97.9925,ardac,861.8,False,,
MB151,Elma,,Manitoba,CA,49.875,-95.9081,ardac,796.8,False,,
MB152,Elphinstone,,Manitoba,CA,50.5311,-100.322,ardac,849.4,False,,
MB153,Elva,,Manitoba,CA,49.2161,-101.115,ardac,1004.0,False,,
MB154,Emerson,,Manitoba,CA,49.0069,-97.2147,ardac,914.3,False,,
MB155,Erickson,,Manitoba,CA,50.4981,-99.9114,ardac,837.8,False,,
MB156,Eriksdale,,Manitoba,CA,50.8628,-98.1011,ardac,743.5,False,,
MB157,Ethelbert,,Manitoba,CA,51.5292,-100.393,ardac,760.3,False,,
MB158,Fairfax,,Manitoba,CA,49.435,-100.128,ardac,948.8,False,,
MB159,Fairford Reserve,,Manitoba,CA,51.5958,-98.6919,ardac,690.4,False,,
MB160,Falcon Beach,,Manitoba,CA,49.6864,-95.3261,ardac,808.7,False,,
MB161,Fannystelle,,Manitoba,CA,49.7447,-97.7778,ardac,849.2,False,,
MB162,Faulkner,,Manitoba,CA,51.421,-98.6623,ardac,706.2,False,,
MB163,Firdale,,Manitoba,CA,49.9822,-99.1097,ardac,862.0,False,,
MB164,Fisher Bay,,Manitoba,CA,51.4778,-97.2975,ardac,658.7,False,,
MB165,Fisher Branch,,Manitoba,CA,51.0831,-97.62,ardac,707.6,False,,
MB166,Fisher River,,Manitoba,CA,51.4377,-97.3911,ardac,665.4,False,,
MB168,Flin Flon,,Manitoba,CA,54.7704,-101.858,ardac,586.8,False,59.0379,-94.7368
MB169,Fork River,,Manitoba,CA,51.5117,-100.02,ardac,747.0,False,,
MB170,Forrest,,Manitoba,CA,49.9664,-99.9367,ardac,890.2,False,,
MB171,Fort Alexander,,Manitoba,CA,50.6148,-96.3094,ardac,724.9,False,,
MB172,Fort Garry,,Manitoba,CA,49.8414,-97.15,ardac,824.4,False,,
MB173,Fortier,,Manitoba,CA,49.935,-97.9161,ardac,833.0,False,,
MB174,Foxwarren,,Manitoba,CA,50.5172,-101.151,ardac,882.2,False,,
MB175,Franklin,,Manitoba,CA,50.2442,-99.6647,ardac,853.9,False,,
MB176,Fraserwood,,Manitoba,CA,50.6406,-97.2162,ardac,742.3,False,,
MB177,Friedensruh,,Manitoba,CA,49.1336,-97.8683,ardac,915.4,False,,
MB178,Gambler,,Manitoba,CA,50.5948,-101.383,ardac,884.3,False,,
MB179,Garden Hill,,Manitoba,CA,53.8833,-94.6489,ardac,348.2,False,57.0486,-92.3792
MB180,Gardenton,,Manitoba,CA,49.0869,-96.695,ardac,895.5,False,,
MB181,Garland,,Manitoba,CA,51.6533,-100.459,ardac,751.9,False,,
MB182,Garson,,Manitoba,CA,50.0778,-96.7067,ardac,789.9,False,,
MB183,Gilbert Plains,,Manitoba,CA,51.1477,-100.487,ardac,798.4,False,,
MB184,Gillam,,Manitoba,CA,56.3538,-94.7307,ardac,126.6,False,57.142,-92.1678
MB185,Gimli,,Manitoba,CA,50.6336,-96.99,ardac,737.6,False,,
MB186,Ginew,,Manitoba,CA,49.1403,-97.2431,ardac,900.6,False,,
MB187,Giroux,,Manitoba,CA,49.5744,-96.5672,ardac,840.8,False,,
MB188,Gladstone,,Manitoba,CA,50.2258,-98.95,ardac,832.7,False,,
MB189,Glen Bay,,Manitoba,CA,50.7619,-96.9814,ardac,724.1,False,,
MB190,Glenboro,,Manitoba,CA,49.5558,-99.2911,ardac,910.3,False,,
MB191,Glenella,,Manitoba,CA,50.5569,-99.1928,ardac,807.7,False,,
MB192,Glenora,,Manitoba,CA,49.2522,-99.1544,ardac,937.1,False,,
MB193,Gnadenfeld,,Manitoba,CA,49.0739,-97.5267,ardac,913.8,False,,
MB194,Gnadenthal,,Manitoba,CA,49.0981,-97.7969,ardac,917.4,False,,
MB195,God's Lake,,Manitoba,CA,54.5503,-94.46,ardac,275.2,False,57.0353,-92.1844
