id,name,alt_name,region,country,latitude,longitude,tags,km_distance_to_ocean,is_coastal,ocean_lat1,ocean_lon1
SE174,Brunn,,Västra Götaland,SE,57.800682,13.369513,ardac,86.9,True,57.7755,11.7198
SE175,Bruzaholm,,Jönköping,SE,57.642463,15.27197,ardac,73.5,True,57.5299,16.526
SE176,Brålanda,,Västra Götaland,SE,58.563312,12.35074,ardac,37.1,True,58.2053,11.5478
SE177,Bräcke,,Jämtland,SE,62.752127,15.41987,ardac,102.9,False,62.4481,17.511
SE178,Bräkne-Hoby,,Blekinge,SE,56.22856,15.11694,ardac,5.2,True,56.1681,15.2105
SE179,Brändön,,Norrbotten,SE,65.695381,22.336566,ardac,0.7,True,65.6295,22.444
SE180,Brännland,,Västerbotten,SE,64.65833,18.453399,ardac,124.9,False,63.6024,19.3278
SE181,Brännö,,Västra Götaland,SE,57.643783,11.771863,ardac,4.2,True,57.5858,11.8742
SE182,Brösarp,,Skåne,SE,55.724581,14.104728,ardac,5.7,True,55.6649,14.1987
SE183,Bua,,Halland,SE,57.237037,12.122481,ardac,0.4,True,57.1833,11.936
SE184,Buerås,,Halland,SE,57.423823,11.968179,ardac,2.6,True,57.3699,11.781
SE185,Bullmark,,Västerbotten,SE,64.028582,20.483959,ardac,19.3,True,63.964,20.5897
SE186,Bunkeflostrand,,Skåne,SE,55.553362,12.915588,ardac,0.7,True,55.4945,13.0109
SE187,Bureå,,Västerbotten,SE,64.617984,21.200493,ardac,2.2,True,64.7075,21.3701
SE188,Burgsvik,,Gotland,SE,57.033211,18.276696,ardac,1.1,True,56.9705,18.3671
SE189,Burlövs egnahem,,Skåne,SE,55.635827,13.101915,ardac,3.5,True,55.7397,12.9332
SE190,Burseryd,,Jönköping,SE,57.375451,14.789713,ardac,101.9,False,57.4097,16.3497
SE191,Burträsk,,Västerbotten,SE,64.519004,20.655786,ardac,28.7,True,64.7391,21.2424
SE192,Buskhyttan,,Södermanland,SE,58.665071,16.942079,ardac,0.8,True,58.7588,17.0697
SE193,Butbro,,Östergötland,SE,58.716322,15.834455,ardac,22.0,True,58.3166,16.4724
SE194,Bygdeå,,Västerbotten,SE,64.061088,20.853516,ardac,3.0,True,63.9963,20.9585
SE195,Bygdsiljum,,Västerbotten,SE,64.350669,20.505061,ardac,31.1,True,63.9525,20.8453
SE196,Byske,,Västerbotten,SE,64.954508,21.205751,ardac,1.8,True,64.8894,21.3131
SE197,Bålsta,,Uppsala,SE,59.56821,17.529364,ardac,32.6,True,59.3158,18.1994
SE198,Bårslöv,,Skåne,SE,56.011964,12.801899,ardac,3.5,True,55.9532,12.8985
SE199,Båstad,,Skåne,SE,56.426789,12.860715,ardac,2.4,True,56.3741,12.6771
SE200,Båtskärsnäs,,Norrbotten,SE,65.780928,23.422138,ardac,0.9,True,65.7144,23.5272
SE201,Bäckaskog,,Skåne,SE,56.044299,14.33426,ardac,8.3,True,55.9844,14.4286
SE202,Bäckebo,,Kalmar,SE,56.88922,16.065362,ardac,22.7,True,56.6587,16.4164
SE203,Bäckefors,,Västra Götaland,SE,58.806127,12.159969,ardac,46.6,True,58.4469,11.3534
SE204,Bäckhammar,,Värmland,SE,59.158939,14.190986,ardac,128.9,False,58.3797,16.5903
SE205,Bälgviken,,Södermanland,SE,59.249827,16.460741,ardac,64.5,True,58.847,17.1008
SE206,Bälinge,,Norrbotten,SE,65.633333,21.933333,ardac,1.7,True,65.5403,22.4096
SE207,Bälinge,,Uppsala,SE,59.948845,17.542984,ardac,55.6,True,60.3174,18.3734
SE208,Bärby,,Uppsala,SE,59.856685,17.817504,ardac,47.7,True,60.0684,18.6086
SE209,Bäsna,,Dalarna,SE,60.541131,15.207791,ardac,109.8,False,60.7245,16.9483
SE210,Böle,,Norrbotten,SE,65.386151,21.322539,ardac,1.8,True,65.2949,21.7966
SE211,Bönan,,Gävleborg,SE,60.736131,17.303216,ardac,1.1,True,60.6739,17.4049
SE212,Charlottenberg,,Värmland,SE,59.88396,12.30492,ardac,86.9,True,59.2153,11.1544
SE213,Dala-Floda,,Dalarna,SE,60.507692,14.79673,ardac,132.7,False,60.6659,17.1651
SE214,Dalarö,,Stockholm,SE,59.133518,18.405239,ardac,0.9,True,59.0707,18.5005
SE215,Dalby,,Skåne,SE,55.664663,13.346158,ardac,18.0,True,55.4565,13.1531
SE216,Dalsjöfors,,Västra Götaland,SE,57.721698,13.106962,ardac,69.2,True,57.6898,11.7523
SE217,Dals Långed,,Västra Götaland,SE,58.925905,12.306382,ardac,50.6,True,58.5705,11.1973
SE218,Dals Rostock,,Västra Götaland,SE,58.714085,12.355654,ardac,49.8,True,58.5155,11.2581
SE219,Dalstorp,,Västra Götaland,SE,57.605573,13.511657,ardac,87.4,True,57.5822,11.8705
SE220,Dalum,,Västra Götaland,SE,57.900296,13.464924,ardac,94.3,True,57.7199,11.803
SE221,Danholn,,Dalarna,SE,60.619545,15.792959,ardac,76.8,True,60.6564,17.1896
SE222,Danmark,,Västra Götaland,SE,57.949937,11.54931,ardac,0.6,True,57.8921,11.6529
SE223,Dannemora,,Uppsala,SE,60.203273,17.859906,ardac,24.9,True,60.2782,18.3079
SE224,Dannike,,Västra Götaland,SE,57.688771,13.227561,ardac,74.3,True,57.6581,11.874
SE225,Degeberga,,Skåne,SE,55.837151,14.089263,ardac,7.7,True,55.7774,14.1835
SE226,Degerfors,,Örebro,SE,59.153172,14.429411,ardac,116.5,False,58.8367,16.9133
SE227,Degerhamn,,Kalmar,SE,56.355521,16.411009,ardac,1.2,True,56.2941,16.5029
SE228,Deje,,Värmland,SE,59.605939,13.463648,ardac,131.8,False,59.2749,11.1037
SE229,Delsbo,,Gävleborg,SE,61.800127,16.555886,ardac,32.0,True,61.7074,17.3148
SE230,Dingle,,Västra Götaland,SE,58.527657,11.578637,ardac,7.3,True,58.4731,11.3863
SE231,Dingtuna,,Västmanland,SE,59.572402,16.388665,ardac,85.3,True,58.8587,16.973
SE232,Diseröd,,Västra Götaland,SE,57.924606,12.028827,ardac,15.6,True,57.7144,11.8312
SE233,Diö,,Kronoberg,SE,56.639381,14.221131,ardac,61.0,True,56.2476,14.8422
SE234,Djupekås,,Blekinge,SE,56.070682,14.721403,ardac,1.6,True,56.0105,14.8152
SE235,Djura,,Dalarna,SE,60.612263,15.00547,ardac,119.9,False,60.6272,17.0321
SE236,Djurås,,Dalarna,SE,60.560541,15.130313,ardac,113.7,False,60.7294,17.1878
SE237,Djurön,,Östergötland,SE,58.629273,16.347165,ardac,0.7,True,58.3978,16.7126
SE238,Djurö,,Västra Götaland,SE,58.863797,13.470505,ardac,109.5,False,58.2176,11.4452
SE239,Docksta,,Västernorrland,SE,63.05732,18.327456,ardac,2.1,True,62.9943,18.4345
SE240,Domsten,,Skåne,SE,56.119693,12.607308,ardac,0.4,True,56.0667,12.4255
SE241,Donsö,,Västra Götaland,SE,57.601575,11.803462,ardac,3.9,True,57.5435,11.9057
SE242,Dorotea,,Västerbotten,SE,64.46396,16.114733,ardac,178.9,False,63.6233,19.2272
SE243,Drag,,Kalmar,SE,56.779433,16.420263,ardac,0.5,True,56.8736,16.5398
SE244,Drottningholm,,Stockholm,SE,59.324925,17.887332,ardac,11.6,True,59.1071,17.9484
SE245,Drottningskär,,Halland,SE,57.501139,11.926259,ardac,0.4,True,57.4471,11.7387
SE246,Drängsmark,,Västerbotten,SE,64.917969,20.954582,ardac,8.3,True,64.853,21.0624
