id,name,alt_name,region,country,latitude,longitude,tags,km_distance_to_ocean,is_coastal,ocean_lat1,ocean_lon1
RU169,Заволжск,Zavolzhsk,Ivanovo Oblast,RU,57.491,42.1396,ardac,727.6,False,,
RU170,Биробиджан,Birobidzhan,Jewish Autonomous Oblast,RU,48.7882,132.9282,ardac,588.7,False,46.4723,137.9996
RU171,Облучье,Obluchye,Jewish Autonomous Oblast,RU,49.0145,131.0538,ardac,616.6,False,48.8725,140.1696
RU172,Баксан,Baksan,Kabardino-Balkar Republic,RU,43.6821,43.5344,ardac,359.0,False,,
RU173,Чегем,Chegem,Kabardino-Balkar Republic,RU,43.5656,43.5899,ardac,355.8,False,,
RU174,Майский,Maysky,Kabardino-Balkar Republic,RU,43.6282,44.0519,ardac,314.7,False,,
RU175,Нальчик,Nalchik,Kabardino-Balkar Republic,RU,43.477,43.5967,ardac,356.6,False,,
RU176,Нарткала,Nartkala,Kabardino-Balkar Republic,RU,43.5561,43.8617,ardac,332.3,False,,
RU177,Прохладный,Prokhladny,Kabardino-Balkar Republic,RU,43.759,44.0104,ardac,316.7,False,,
RU178,Терек,Terek,Kabardino-Balkar Republic,RU,43.5713,45.4683,ardac,193.2,False,,
RU179,Тырныауз,Tyrnyauz,Kabardino-Balkar Republic,RU,43.3959,42.9231,ardac,416.5,False,,
RU180,Багратионовск,Bagrationovsk,Kaliningrad Oblast,RU,54.3868,20.6405,ardac,57.6,True,54.4796,20.1049
RU181,Балтийск,Baltiysk,Kaliningrad Oblast,RU,54.6437,19.8942,ardac,1.5,True,54.6239,19.8283
RU182,Черняховск,Chernyakhovsk,Kaliningrad Oblast,RU,54.6355,21.81,ardac,50.7,True,55.0933,21.2211
RU183,Гурьевск,Guryevsk,Kaliningrad Oblast,RU,54.7746,20.6037,ardac,17.5,True,55.0565,20.716
RU184,Гусев,Gusev,Kaliningrad Oblast,RU,54.5922,22.2015,ardac,75.2,True,55.1699,21.1429
RU185,Гвардейск,Gvardeysk,Kaliningrad Oblast,RU,54.6478,21.0719,ardac,26.7,True,55.0442,20.7123
RU186,Калининград,Kaliningrad,Kaliningrad Oblast,RU,54.7101,20.5106,ardac,24.7,True,54.8977,20.2951
RU187,Краснознаменск,Krasnoznamensk,Kaliningrad Oblast,RU,55.5972,37.0395,ardac,623.9,False,,
RU188,Ладушкин,Ladushkin,Kaliningrad Oblast,RU,54.5713,20.1734,ardac,21.1,True,54.4961,20.3432
RU189,Мамоново,Mamonovo,Kaliningrad Oblast,RU,54.4636,19.9414,ardac,15.6,True,54.54,20.1975
RU190,Неман,Neman,Kaliningrad Oblast,RU,55.036,22.0294,ardac,53.3,True,55.0456,21.1574
RU191,Нестеров,Nesterov,Kaliningrad Oblast,RU,54.6325,22.5711,ardac,96.1,True,55.1233,21.186
RU192,Озёрск,Ozyorsk,Kaliningrad Oblast,RU,54.4087,22.0144,ardac,77.3,True,55.1346,21.0496
RU193,Пионерский,Pionersky,Kaliningrad Oblast,RU,54.9482,20.2259,ardac,1.7,True,54.9287,20.1592
RU194,Полесск,Polessk,Kaliningrad Oblast,RU,54.8628,21.1099,ardac,4.3,True,55.0517,20.8966
RU195,Правдинск,Pravdinsk,Kaliningrad Oblast,RU,54.4471,21.014,ardac,48.1,True,54.447,20.1559
RU196,Славск,Slavsk,Kaliningrad Oblast,RU,55.0455,21.6791,ardac,30.5,True,55.1443,21.1364
RU197,Советск,Sovetsk,Kaliningrad Oblast,RU,55.081,21.8883,ardac,43.7,True,55.0892,21.0152
RU198,Светлогорск,Svetlogorsk,Kaliningrad Oblast,RU,54.9418,20.1551,ardac,1.3,True,55.0732,20.1761
RU199,Светлый,Svetly,Kaliningrad Oblast,RU,54.6734,20.1312,ardac,14.5,True,54.6538,20.0651
RU200,Зеленоградск,Zelenogradsk,Kaliningrad Oblast,RU,54.96,20.475,ardac,1.7,True,55.0914,20.4972
RU201,Элиста,Elista,Kalmykia,RU,46.307,44.2702,ardac,312.6,False,,
RU202,Городовиковск,Gorodovikovsk,Kalmykia,RU,46.0829,41.9343,ardac,451.3,False,,
RU203,Лагань,Lagan,Kalmykia,RU,45.3921,47.3613,ardac,50.1,True,,
RU204,Балабаново,Balabanovo,Kaluga Oblast,RU,55.1784,36.6576,ardac,643.8,False,,
RU205,Белоусово,Belousovo,Kaluga Oblast,RU,55.0897,36.6613,ardac,651.6,False,,
RU206,Боровск,Borovsk,Kaluga Oblast,RU,55.2073,36.4827,ardac,634.5,False,,
RU207,Калуга,Kaluga,Kaluga Oblast,RU,54.5101,36.2598,ardac,688.6,False,,
RU208,Киров,Kirov,Kaluga Oblast,RU,58.6036,49.6666,ardac,812.1,False,,
RU209,Кондрово,Kondrovo,Kaluga Oblast,RU,54.8069,35.9301,ardac,650.1,False,,
RU210,Козельск,Kozelsk,Kaluga Oblast,RU,54.0371,35.7801,ardac,716.6,False,,
RU211,Кремёнки,Kremyonki,Kaluga Oblast,RU,54.8865,37.1172,ardac,686.9,False,,
