id,name,alt_name,region,country,latitude,longitude,tags,km_distance_to_ocean,is_coastal
SK326,Grayson,,Saskatchewan,CA,50.7202,-102.644,ardac,940.6,False
SK327,Green Lake,,Saskatchewan,CA,54.2908,-107.792,ardac,937.3,False
SK328,Greenfeld,,Saskatchewan,CA,52.4365,-106.639,ardac,1008.1,False
SK329,Greenstreet,,Saskatchewan,CA,53.4614,-109.815,ardac,1011.9,False
SK330,Greig Lake,,Saskatchewan,CA,54.4433,-108.693,ardac,977.5,False
SK331,Grenfell,,Saskatchewan,CA,50.4114,-102.931,ardac,980.0,False
SK332,Griffin,,Saskatchewan,CA,49.6667,-103.433,ardac,1067.2,False
SK333,Gronlid,,Saskatchewan,CA,53.1016,-104.464,ardac,852.2,False
SK334,Gruenthal,,Saskatchewan,CA,52.4634,-106.519,ardac,1000.2,False
SK335,Guernsey,,Saskatchewan,CA,51.8708,-105.186,ardac,974.5,False
SK336,Gull Lake,,Saskatchewan,CA,50.0954,-108.485,ardac,1035.9,False
SK337,Hafford,,Saskatchewan,CA,52.7258,-107.353,ardac,1021.3,False
SK338,Hagen,,Saskatchewan,CA,52.9384,-105.557,ardac,916.8,False
SK339,Hague,,Saskatchewan,CA,52.5111,-106.417,ardac,991.6,False
SK340,Halbrite,,Saskatchewan,CA,49.4897,-103.557,ardac,1088.3,False
SK341,Handel,,Saskatchewan,CA,52.0635,-108.694,ardac,1045.1,False
SK342,Hanley,,Saskatchewan,CA,51.6297,-106.437,ardac,1058.3,False
SK343,Harris,,Saskatchewan,CA,51.7348,-107.58,ardac,1109.0,False
SK344,Hatchet Lake,,Saskatchewan,CA,58.119,-103.136,ardac,482.8,False
SK345,Hawarden,,Saskatchewan,CA,51.4149,-106.599,ardac,1082.2,False
SK346,Hazel Dell,,Saskatchewan,CA,51.977,-102.977,ardac,853.4,False
SK347,Hazenmore,,Saskatchewan,CA,49.6874,-107.137,ardac,1129.8,False
SK348,Hazlet,,Saskatchewan,CA,50.4007,-108.595,ardac,1030.0,False
SK349,Hendon,,Saskatchewan,CA,52.0885,-103.829,ardac,888.0,False
SK350,Henribourg,,Saskatchewan,CA,53.3947,-105.627,ardac,885.4,False
SK351,Hepburn,,Saskatchewan,CA,52.5229,-106.729,ardac,1005.8,False
SK352,Herbert,,Saskatchewan,CA,50.4277,-107.221,ardac,1128.5,False
SK353,Herschel,,Saskatchewan,CA,51.6383,-108.356,ardac,1061.5,False
SK354,Heward,,Saskatchewan,CA,49.7376,-103.15,ardac,1048.7,False
SK355,High Tor,,Saskatchewan,CA,52.4667,-103.3,ardac,833.1,False
SK356,Hillmond,,Saskatchewan,CA,53.4278,-109.697,ardac,1018.0,False
SK357,Hirsch,,Saskatchewan,CA,49.1782,-102.593,ardac,1076.1,False
SK358,Hitchcock,,Saskatchewan,CA,49.224,-103.124,ardac,1093.7,False
SK359,Hitchcock Bay,,Saskatchewan,CA,51.0472,-106.867,ardac,1123.0,False
SK360,Hodgeville,,Saskatchewan,CA,50.1134,-106.962,ardac,1145.6,False
SK361,Hoey,,Saskatchewan,CA,52.8679,-105.796,ardac,933.8,False
SK362,Holbein,,Saskatchewan,CA,53.2275,-106.202,ardac,926.4,False
SK363,Holdfast,,Saskatchewan,CA,50.9602,-105.418,ardac,1054.2,False
SK364,Hoosier,,Saskatchewan,CA,51.6341,-109.737,ardac,966.2,False
SK365,Horizon,,Saskatchewan,CA,49.5193,-105.229,ardac,1161.4,False
SK366,Horseshoe Bay,,Saskatchewan,CA,53.6167,-108.6406,ardac,1025.9,False
SK367,Hubbard,,Saskatchewan,CA,51.129,-103.369,ardac,939.9,False
SK368,Hudson Bay,,Saskatchewan,CA,52.8556,-102.389,ardac,758.1,False
SK369,Humboldt,,Saskatchewan,CA,52.2,-105.124,ardac,948.0,False
SK370,Hume,,Saskatchewan,CA,49.6667,-103.617,ardac,1075.3,False
SK371,Hyas,,Saskatchewan,CA,51.8943,-102.259,ardac,825.1,False
SK372,Ibstone,,Saskatchewan,CA,52.5667,-108.3,ardac,1081.0,False
SK373,Île-à-la-Crosse,,Saskatchewan,CA,55.4493,-107.904,ardac,873.0,False
SK374,Illerbrun,,Saskatchewan,CA,49.9333,-108.35,ardac,1043.8,False
SK375,Imperial,,Saskatchewan,CA,51.3466,-105.434,ardac,1025.8,False
SK376,Indian Head,,Saskatchewan,CA,50.5333,-103.667,ardac,1003.1,False
SK377,Indian Point - Golden Sands,,Saskatchewan,CA,53.5897,-108.599,ardac,1025.4,False
SK378,Invermay,,Saskatchewan,CA,51.8067,-103.156,ardac,875.5,False
SK379,Island View,,Saskatchewan,CA,50.9731,-105.161,ardac,1040.2,False
SK380,Ituna,,Saskatchewan,CA,51.1698,-103.497,ardac,942.7,False
SK381,James Smith,,Saskatchewan,CA,53.1025,-104.871,ardac,871.3,False
SK382,Jameson,,Saskatchewan,CA,50.405,-104.287,ardac,1042.9,False
SK383,Jans Bay,,Saskatchewan,CA,55.1506,-108.099,ardac,901.7,False
SK384,Jansen,,Saskatchewan,CA,51.7865,-104.715,ardac,956.0,False
SK385,Jasmin,,Saskatchewan,CA,51.2281,-103.646,ardac,945.2,False
SK386,Kahkewistahaw,,Saskatchewan,CA,50.4928,-102.533,ardac,955.4,False
SK387,Kamsack,,Saskatchewan,CA,51.5626,-101.898,ardac,835.5,False
SK388,Kamsack Beach,,Saskatchewan,CA,51.6335,-101.651,ardac,818.3,False
SK389,Kandahar,,Saskatchewan,CA,51.7589,-104.361,ardac,939.7,False
SK390,Kannata Valley,,Saskatchewan,CA,50.7833,-104.9,ardac,1042.0,False
SK391,Katepwa Beach,,Saskatchewan,CA,50.697,-103.627,ardac,987.6,False
SK392,Katepwa South,,Saskatchewan,CA,50.6617,-103.64,ardac,991.2,False
SK393,Kawacatoose,,Saskatchewan,CA,51.4775,-104.399,ardac,962.9,False
SK394,Kayville,,Saskatchewan,CA,49.7264,-105.15,ardac,1140.3,False
SK395,Keatley,,Saskatchewan,CA,52.8,-107.467,ardac,1021.5,False
SK396,Kedleston Beach,,Saskatchewan,CA,50.8167,-105.067,ardac,1047.7,False
SK397,Keeler,,Saskatchewan,CA,50.6833,-105.883,ardac,1099.2,False
SK398,Kelliher,,Saskatchewan,CA,51.2666,-103.734,ardac,946.4,False
SK399,Kelso,,Saskatchewan,CA,49.9659,-101.952,ardac,977.9,False
SK400,Kelvington,,Saskatchewan,CA,52.1617,-103.525,ardac,867.0,False
SK401,Kenaston,,Saskatchewan,CA,51.5019,-106.267,ardac,1058.3,False
SK402,Kendal,,Saskatchewan,CA,50.255,-103.615,ardac,1024.3,False
SK403,Kennedy,,Saskatchewan,CA,50.0134,-102.349,ardac,990.0,False
SK404,Kenosee Lake,,Saskatchewan,CA,49.8334,-102.285,ardac,1003.6,False
SK405,Kenosee Park,,Saskatchewan,CA,49.8339,-102.318,ardac,1004.9,False
SK406,Kerrobert,,Saskatchewan,CA,51.9167,-109.133,ardac,1012.5,False
SK407,Ketchen,,Saskatchewan,CA,51.9947,-102.821,ardac,844.4,False
SK408,Key Lake,,Saskatchewan,CA,57.2226,-105.65,ardac,657.2,False
SK409,Khedive,,Saskatchewan,CA,49.6167,-104.517,ardac,1120.1,False
SK410,Killaly,,Saskatchewan,CA,50.7566,-102.837,ardac,946.2,False
SK411,Kilwinning,,Saskatchewan,CA,53.0998,-106.661,ardac,958.8,False
SK412,Kincaid,,Saskatchewan,CA,49.6716,-107.005,ardac,1139.3,False
SK413,Kindersley,,Saskatchewan,CA,51.47,-109.157,ardac,1003.8,False
SK414,Kinistin Saulteaux,,Saskatchewan,CA,52.6083,-104.225,ardac,871.8,False
SK415,Kinistino,,Saskatchewan,CA,52.9522,-105.029,ardac,890.6,False
SK416,Kinley,,Saskatchewan,CA,52.0678,-107.427,ardac,1075.2,False
SK417,Kipling,,Saskatchewan,CA,50.1,-102.633,ardac,994.3,False
SK418,Kisbey,,Saskatchewan,CA,49.65,-102.667,ardac,1036.0,False
SK419,Kivimaa-Moonlight Bay,,Saskatchewan,CA,53.6036,-108.665,ardac,1028.0,False
SK420,Kopp's Kove,,Saskatchewan,CA,53.5289,-108.692,ardac,1034.4,False
SK421,Kronau,,Saskatchewan,CA,50.3047,-104.294,ardac,1051.6,False
SK422,Krydor,,Saskatchewan,CA,52.7884,-107.075,ardac,1002.7,False
SK423,Kuroki,,Saskatchewan,CA,51.8694,-103.485,ardac,887.0,False
SK424,Kyle,,Saskatchewan,CA,50.8319,-108.038,ardac,1073.8,False
SK425,Kylemore,,Saskatchewan,CA,51.9071,-103.641,ardac,892.0,False
SK426,La Loche,,Saskatchewan,CA,56.4858,-109.434,ardac,901.2,False
SK427,La Ronge,,Saskatchewan,CA,55.112,-105.3,ardac,752.7,False
SK429,Lac Vert,,Saskatchewan,CA,52.5035,-104.493,ardac,893.3,False
SK430,Lady Lake,,Saskatchewan,CA,52.0268,-102.626,ardac,832.3,False
SK431,Lafleche,,Saskatchewan,CA,49.7052,-106.574,ardac,1170.9,False
SK432,Laird,,Saskatchewan,CA,52.7147,-106.589,ardac,984.2,False
SK433,Lajord,,Saskatchewan,CA,50.2394,-104.147,ardac,1050.2,False
SK434,Lake Alma,,Saskatchewan,CA,49.1447,-104.197,ardac,1146.8,False
SK435,Lake Lenore,,Saskatchewan,CA,52.3969,-104.983,ardac,926.9,False
SK436,Lampman,,Saskatchewan,CA,49.3818,-102.756,ardac,1064.1,False
SK437,Lancer,,Saskatchewan,CA,50.8,-108.883,ardac,1013.9,False
SK438,Landis,,Saskatchewan,CA,52.2,-108.45,ardac,1064.3,False
SK439,Lang,,Saskatchewan,CA,49.9194,-104.371,ardac,1087.6,False
SK440,Langbank,,Saskatchewan,CA,50.0491,-102.295,ardac,984.5,False
SK441,Langenburg,,Saskatchewan,CA,50.8429,-101.7,ardac,888.7,False
SK442,Langham,,Saskatchewan,CA,52.3609,-106.965,ardac,1029.9,False
SK443,Lanigan,,Saskatchewan,CA,51.85,-105.033,ardac,968.0,False
SK444,Lanz Point,,Saskatchewan,CA,53.0294,-108.28,ardac,1046.7,False
SK445,Laporte,,Saskatchewan,CA,51.2145,-109.512,ardac,975.9,False
SK446,Lashburn,,Saskatchewan,CA,53.1269,-109.613,ardac,1012.6,False
SK447,Laura,,Saskatchewan,CA,51.848,-107.281,ardac,1085.6,False
SK448,Leacross,,Saskatchewan,CA,53.05,-104.05,ardac,832.9,False
SK449,Leader,,Saskatchewan,CA,50.8888,-109.54,ardac,969.0,False
SK450,Leask,,Saskatchewan,CA,53.0211,-106.741,ardac,968.6,False
SK451,Lebret,,Saskatchewan,CA,50.7571,-103.704,ardac,986.3,False
SK452,Lemberg,,Saskatchewan,CA,50.7281,-103.204,ardac,965.4,False
SK453,Leoville,,Saskatchewan,CA,53.6333,-107.55,ardac,966.8,False
SK454,Leross,,Saskatchewan,CA,51.2886,-103.87,ardac,951.3,False
SK455,Leroy,,Saskatchewan,CA,52.0007,-104.738,ardac,941.6,False
SK456,Leslie,,Saskatchewan,CA,51.6965,-103.713,ardac,911.7,False
SK457,Leslie Beach,,Saskatchewan,CA,51.8159,-103.563,ardac,895.0,False
SK458,Lestock,,Saskatchewan,CA,51.3124,-103.98,ardac,954.8,False
SK459,Liberty,,Saskatchewan,CA,51.1419,-105.444,ardac,1041.7,False
SK460,Limerick,,Saskatchewan,CA,49.6534,-106.267,ardac,1193.0,False
SK461,Lintlaw,,Saskatchewan,CA,52.0645,-103.244,ardac,860.1,False
SK462,Lipton,,Saskatchewan,CA,50.9012,-103.849,ardac,981.3,False
SK463,Lisieux,,Saskatchewan,CA,49.2785,-105.975,ardac,1214.0,False
SK464,Little Black Bear,,Saskatchewan,CA,51.0002,-103.348,ardac,949.4,False
SK465,Little Fishing Lake,,Saskatchewan,CA,53.8591,-109.565,ardac,1043.3,False
SK466,Little Pine Indian Reserve 116,,Saskatchewan,CA,51.3542,-110.6354,ardac,899.5,False
SK467,Little Swan River,,Saskatchewan,CA,52.4013,-102.165,ardac,780.7,False
SK468,Livelong,,Saskatchewan,CA,53.4485,-108.704,ardac,1040.4,False
SK469,Lockwood,,Saskatchewan,CA,51.65,-105.017,ardac,981.7,False
SK470,Lone Rock,,Saskatchewan,CA,53.049,-109.879,ardac,992.9,False
SK471,Loon Lake,,Saskatchewan,CA,54.0265,-109.156,ardac,1027.9,False
SK472,Loreburn,,Saskatchewan,CA,51.2309,-106.599,ardac,1095.4,False
SK473,Love,,Saskatchewan,CA,53.487,-104.165,ardac,807.7,False
SK474,Loverna,,Saskatchewan,CA,51.655,-109.99,ardac,949.1,False
SK475,Lucky Lake,,Saskatchewan,CA,50.9833,-107.133,ardac,1139.3,False
SK476,Lumsden,,Saskatchewan,CA,50.6466,-104.868,ardac,1051.3,False
SK477,Lumsden Beach,,Saskatchewan,CA,50.7629,-104.902,ardac,1043.7,False
SK478,Luseland,,Saskatchewan,CA,52.0813,-109.39,ardac,998.3,False
SK479,Macdowall,,Saskatchewan,CA,53.0169,-106.015,ardac,933.0,False
SK480,Macklin,,Saskatchewan,CA,52.3333,-109.937,ardac,967.6,False
SK481,MacNutt,,Saskatchewan,CA,51.0839,-101.604,ardac,863.4,False
SK482,Macoun,,Saskatchewan,CA,49.315,-103.263,ardac,1091.3,False
SK483,Macrorie,,Saskatchewan,CA,51.3261,-107.085,ardac,1114.6,False
SK484,Maidstone,,Saskatchewan,CA,53.0894,-109.288,ardac,1032.1,False
SK485,Main Centre,,Saskatchewan,CA,50.5822,-107.344,ardac,1120.7,False
SK486,Major,,Saskatchewan,CA,51.8724,-109.614,ardac,978.9,False
SK487,Makwa,,Saskatchewan,CA,54.0059,-108.906,ardac,1015.5,False
SK488,Makwa Sahgaiehcan,,Saskatchewan,CA,54.039,-109.161,ardac,1027.4,False
SK489,Manitou Beach,,Saskatchewan,CA,51.7167,-105.433,ardac,998.6,False
SK490,Mankota,,Saskatchewan,CA,49.4199,-107.071,ardac,1133.6,False
SK491,Manor,,Saskatchewan,CA,49.6053,-102.085,ardac,1016.3,False
SK492,Mantario,,Saskatchewan,CA,51.2602,-109.695,ardac,963.7,False
SK493,Maple Creek,,Saskatchewan,CA,49.9064,-109.48,ardac,962.1,False
SK494,Marcelin,,Saskatchewan,CA,52.926,-106.794,ardac,978.4,False
SK495,Marchwell,,Saskatchewan,CA,50.8013,-101.576,ardac,887.1,False
SK496,Marengo,,Saskatchewan,CA,51.4794,-109.783,ardac,960.5,False
SK497,Margo,,Saskatchewan,CA,51.8251,-103.337,ardac,883.0,False
SK498,Markinch,,Saskatchewan,CA,50.9396,-104.362,ardac,1003.1,False
SK499,Marquis,,Saskatchewan,CA,50.6195,-105.719,ardac,1095.8,False
SK500,Marsden,,Saskatchewan,CA,52.8393,-109.822,ardac,989.7,False
SK501,Marshall,,Saskatchewan,CA,53.1935,-109.778,ardac,1004.4,False
SK502,Martensville,,Saskatchewan,CA,52.2922,-106.658,ardac,1020.4,False
SK503,Martinson's Beach,,Saskatchewan,CA,53.1,-108.433,ardac,1049.7,False
SK504,Maryfield,,Saskatchewan,CA,49.8369,-101.526,ardac,972.8,False
SK505,Marysburg,,Saskatchewan,CA,52.3182,-105.0935,ardac,938.3,False
SK506,Mayfair,,Saskatchewan,CA,52.9833,-107.6,ardac,1014.9,False
SK507,Maymont,,Saskatchewan,CA,52.5628,-107.707,ardac,1051.2,False
SK508,Mazenod,,Saskatchewan,CA,49.8627,-106.217,ardac,1180.8,False
SK509,McCord,,Saskatchewan,CA,49.428,-106.83,ardac,1151.3,False
SK510,McGee,,Saskatchewan,CA,51.5029,-108.251,ardac,1067.1,False
SK511,McKague,,Saskatchewan,CA,52.6151,-103.941,ardac,856.2,False
SK512,McLean,,Saskatchewan,CA,50.5167,-104.067,ardac,1023.3,False
SK513,McMahon,,Saskatchewan,CA,50.0757,-107.563,ardac,1102.0,False
SK514,McTaggart,,Saskatchewan,CA,49.7303,-104.011,ardac,1087.3,False
SK515,Meacham,,Saskatchewan,CA,52.1075,-105.76,ardac,988.7,False
SK516,Meadow Lake,,Saskatchewan,CA,54.1266,-108.434,ardac,982.3,False
SK517,Meath Park,,Saskatchewan,CA,53.4425,-105.369,ardac,869.1,False
SK518,Medstead,,Saskatchewan,CA,53.299,-108.08,ardac,1017.5,False
SK519,Mehan,,Saskatchewan,CA,51.2986,-102.455,ardac,883.1,False
SK520,Melfort,,Saskatchewan,CA,52.8594,-104.61,ardac,875.9,False
SK521,Melville,,Saskatchewan,CA,50.9332,-102.804,ardac,929.7,False
SK522,Mendham,,Saskatchewan,CA,50.7727,-109.664,ardac,958.5,False
SK523,Meota,,Saskatchewan,CA,53.0358,-108.454,ardac,1055.3,False
SK524,Mervin,,Saskatchewan,CA,53.3341,-108.874,ardac,1057.0,False
SK525,Meskanaw,,Saskatchewan,CA,52.7814,-105.08,ardac,906.6,False
SK526,Metinota,,Saskatchewan,CA,53.0317,-108.399,ardac,1052.7,False
SK527,Meyronne,,Saskatchewan,CA,49.6695,-106.838,ardac,1151.5,False
SK528,Michel Village,,Saskatchewan,CA,56.0126,-109.113,ardac,906.7,False
SK529,Midale,,Saskatchewan,CA,49.3971,-103.41,ardac,1090.2,False
SK530,Middle Lake,,Saskatchewan,CA,52.4813,-105.305,ardac,938.7,False
SK531,Mikado,,Saskatchewan,CA,51.6088,-102.27,ardac,848.8,False
SK532,Milden,,Saskatchewan,CA,51.4873,-107.52,ardac,1117.8,False
SK533,Mildred,,Saskatchewan,CA,53.35,-107.333,ardac,975.0,False
SK534,Milestone,,Saskatchewan,CA,49.9931,-104.517,ardac,1088.1,False
SK535,Ministik Beach,,Saskatchewan,CA,51.6378,-101.625,ardac,816.8,False
SK536,Minowukaw Beach,,Saskatchewan,CA,53.779,-105.16,ardac,833.9,False
SK537,Minton,,Saskatchewan,CA,49.165,-104.583,ardac,1162.2,False
SK538,Missinipe,,Saskatchewan,CA,55.6,-104.767,ardac,695.9,False
SK539,Mistatim,,Saskatchewan,CA,52.8719,-103.359,ardac,807.6,False
SK540,Mistawasis,,Saskatchewan,CA,53.1833,-106.8,ardac,959.7,False
SK541,Mistusinne,,Saskatchewan,CA,51.0635,-106.521,ardac,1103.5,False
SK542,Mohr's Beach,,Saskatchewan,CA,50.8808,-105.088,ardac,1043.7,False
SK543,Mont Nebo,,Saskatchewan,CA,53.2833,-106.85,ardac,955.0,False
SK544,Montmartre,,Saskatchewan,CA,50.2197,-103.45,ardac,1019.8,False
SK545,Montreal Lake,,Saskatchewan,CA,54.0456,-105.773,ardac,846.2,False
SK546,Moose Bay,,Saskatchewan,CA,50.6132,-102.685,ardac,951.7,False
SK547,Moose Jaw,,Saskatchewan,CA,50.4,-105.533,ardac,1103.8,False
SK548,Moose Range,,Saskatchewan,CA,53.2333,-103.7,ardac,801.9,False
SK550,Moosomin,,Saskatchewan,CA,50.1444,-101.667,ardac,950.1,False
SK551,Morse,,Saskatchewan,CA,50.4159,-107.04,ardac,1141.3,False
SK552,Mortlach,,Saskatchewan,CA,50.4547,-106.068,ardac,1126.3,False
SK553,Mosquito-Grizzly Bear's Head-Lean Man,,Saskatchewan,CA,52.4905,-108.211,ardac,1082.1,False
SK554,Mossbank,,Saskatchewan,CA,49.9392,-105.966,ardac,1162.2,False
SK555,Mozart,,Saskatchewan,CA,51.7756,-103.994,ardac,919.8,False
SK556,Muenster,,Saskatchewan,CA,52.191,-104.997,ardac,941.9,False
SK557,Mullingar,,Saskatchewan,CA,53.0848,-107.663,ardac,1010.8,False
SK558,Murray Point,,Saskatchewan,CA,53.607,-105.927,ardac,884.9,False
SK559,Muscowpetung,,Saskatchewan,CA,50.7793,-104.285,ardac,1012.2,False
SK560,Muskoday,,Saskatchewan,CA,53.0943,-105.484,ardac,901.2,False
SK561,Muskowekwan,,Saskatchewan,CA,51.3225,-104.0,ardac,955.0,False
SK562,Naicam,,Saskatchewan,CA,52.4176,-104.496,ardac,899.4,False
SK563,Neilburg,,Saskatchewan,CA,52.8387,-109.624,ardac,1002.5,False
SK564,Nekaneet,,Saskatchewan,CA,49.7657,-109.277,ardac,975.1,False
SK565,Nesslin Lake,,Saskatchewan,CA,53.93,-106.786,ardac,906.7,False
SK566,Netherhill,,Saskatchewan,CA,51.4701,-108.856,ardac,1024.7,False
SK567,Neuanlage,,Saskatchewan,CA,52.4532,-106.463,ardac,998.3,False
SK568,Neudorf,,Saskatchewan,CA,50.712,-103.015,ardac,958.1,False
SK569,Neuhorst,,Saskatchewan,CA,52.4009,-106.577,ardac,1007.9,False
SK570,Neville,,Saskatchewan,CA,49.9667,-107.633,ardac,1095.9,False
SK571,Nipawin,,Saskatchewan,CA,53.3613,-104.014,ardac,810.6,False
SK572,Nokomis,,Saskatchewan,CA,51.5086,-105.01,ardac,991.8,False
SK573,Norquay,,Saskatchewan,CA,51.8833,-102.083,ardac,817.6,False
SK574,North Battleford,,Saskatchewan,CA,52.7782,-108.292,ardac,1065.2,False
SK575,North Colesdale Park,,Saskatchewan,CA,50.9579,-105.15,ardac,1040.8,False
SK576,North Grove,,Saskatchewan,CA,50.6969,-105.563,ardac,1081.9,False
SK577,North Portal,,Saskatchewan,CA,49.0046,-102.549,ardac,1090.3,False
SK578,North Shore Fishing Lake,,Saskatchewan,CA,51.8487,-103.515,ardac,890.1,False
SK579,North Weyburn,,Saskatchewan,CA,49.6922,-103.808,ardac,1081.5,False
SK580,Northminster,,Saskatchewan,CA,53.3667,-109.933,ardac,1000.9,False
SK581,Northside,,Saskatchewan,CA,53.5115,-105.766,ardac,883.7,False
SK582,Nut Mountain,,Saskatchewan,CA,52.1271,-103.38,ardac,862.2,False
SK583,Oakshela,,Saskatchewan,CA,50.3946,-102.762,ardac,974.0,False
SK584,Ocean Man,,Saskatchewan,CA,49.851,-103.021,ardac,1033.1,False
SK585,Ochapowace,,Saskatchewan,CA,50.475,-102.392,ardac,950.8,False
SK586,Odessa,,Saskatchewan,CA,50.2833,-103.783,ardac,1029.6,False
SK587,Ogema,,Saskatchewan,CA,49.5747,-104.915,ardac,1142.1,False
SK588,Okanese,,Saskatchewan,CA,50.925,-103.384,ardac,957.3,False
SK589,Okla,,Saskatchewan,CA,52.0117,-103.1183,ardac,857.8,False
SK590,One Arrow 95,,Saskatchewan,CA,52.7348,-106.029,ardac,955.4,False
SK591,Onion Lake,,Saskatchewan,CA,53.7082,-109.958,ardac,1012.9,False
SK592,Orcadia,,Saskatchewan,CA,51.2764,-102.613,ardac,892.2,False
SK593,Orkney,,Saskatchewan,CA,49.1438,-107.911,ardac,1071.4,False
SK594,Ormiston,,Saskatchewan,CA,49.7385,-105.393,ardac,1150.8,False
SK595,Osage,,Saskatchewan,CA,49.9568,-103.579,ardac,1048.3,False
SK596,Osler,,Saskatchewan,CA,52.3679,-106.537,ardac,1008.6,False
SK597,Otthon,,Saskatchewan,CA,51.0979,-102.598,ardac,906.4,False
SK598,Ottman - Murray Beach,,Saskatchewan,CA,51.818,-103.472,ardac,890.3,False
SK599,Oungre,,Saskatchewan,CA,49.1458,-103.799,ardac,1129.3,False
SK600,Outlook,,Saskatchewan,CA,51.4891,-107.062,ardac,1101.9,False
SK601,Outram,,Saskatchewan,CA,49.1449,-103.324,ardac,1109.2,False
SK602,Oxbow,,Saskatchewan,CA,49.2305,-102.172,ardac,1054.5,False
SK603,Paddockwood,,Saskatchewan,CA,53.5078,-105.561,ardac,873.8,False
SK604,Pakwaw Lake,,Saskatchewan,CA,53.4773,-102.653,ardac,729.3,False
SK605,Palmer,,Saskatchewan,CA,49.8599,-106.354,ardac,1187.6,False
SK606,Palo,,Saskatchewan,CA,52.1667,-108.3,ardac,1073.8,False
SK607,Pambrun,,Saskatchewan,CA,49.9333,-107.45,ardac,1108.8,False
SK608,Pangman,,Saskatchewan,CA,49.6465,-104.662,ardac,1124.2,False
SK609,Paradise Hill,,Saskatchewan,CA,53.5378,-109.458,ardac,1037.1,False
SK610,Parkbeg,,Saskatchewan,CA,50.454,-106.269,ardac,1136.6,False
SK611,Parkland Beach,,Saskatchewan,CA,53.5514,-108.694,ardac,1033.0,False
SK612,Parkside,,Saskatchewan,CA,53.1656,-106.536,ardac,947.7,False
SK613,Parkview,,Saskatchewan,CA,50.6172,-105.458,ardac,1082.9,False
SK614,Parry,,Saskatchewan,CA,49.7887,-104.72,ardac,1114.8,False
SK615,Pasqua Lake,,Saskatchewan,CA,50.7361,-103.98,ardac,1001.1,False
SK617,Paswegin,,Saskatchewan,CA,51.9939,-103.965,ardac,902.0,False
SK618,Pathlow,,Saskatchewan,CA,52.7157,-104.805,ardac,895.9,False
SK619,Patuanak,,Saskatchewan,CA,55.8964,-107.705,ardac,836.3,False
SK620,Paynton,,Saskatchewan,CA,53.0139,-108.936,ardac,1052.5,False
SK621,Pebble Baye,,Saskatchewan,CA,53.1915,-107.009,ardac,969.7,False
SK622,Peebles,,Saskatchewan,CA,50.1593,-102.949,ardac,1002.8,False
SK623,Peepeekisis,,Saskatchewan,CA,50.8693,-103.329,ardac,959.3,False
SK624,Peerless,,Saskatchewan,CA,54.3474,-109.23,ardac,1012.9,False
SK625,Peesane,,Saskatchewan,CA,52.8682,-103.6,ardac,820.7,False
SK626,Pelican Cove,,Saskatchewan,CA,53.1668,-107.054,ardac,973.8,False
SK627,Pelican Lake 191C,,Saskatchewan,CA,53.7251,-107.739,ardac,970.7,False
SK628,Pelican Narrows,,Saskatchewan,CA,55.1667,-102.933,ardac,624.6,False
SK629,Pelican Point,,Saskatchewan,CA,53.0506,-108.318,ardac,1047.2,False
SK630,Pelican Pointe,,Saskatchewan,CA,50.8038,-105.031,ardac,1046.9,False
SK631,Pelly,,Saskatchewan,CA,51.8562,-101.929,ardac,812.6,False
SK632,Pemmican Portage,,Saskatchewan,CA,53.9333,-102.283,ardac,680.5,False
SK633,Pennant,,Saskatchewan,CA,50.5333,-108.233,ardac,1057.0,False
SK634,Pense,,Saskatchewan,CA,50.4167,-104.983,ardac,1075.4,False
SK635,Penzance,,Saskatchewan,CA,51.0591,-105.439,ardac,1047.7,False
SK636,Percival,,Saskatchewan,CA,50.3636,-102.409,ardac,961.4,False
SK637,Perdue,,Saskatchewan,CA,52.0544,-107.544,ardac,1082.0,False
SK638,Périgord,,Saskatchewan,CA,52.3474,-103.566,ardac,855.5,False
SK639,Peter Ballantyne,,Saskatchewan,CA,55.175,-102.906,ardac,622.6,False
SK640,Peterson,,Saskatchewan,CA,52.188,-105.681,ardac,978.9,False
SK641,Phillips Grove,,Saskatchewan,CA,53.8697,-106.935,ardac,918.6,False
SK642,Piapot,,Saskatchewan,CA,49.989,-109.121,ardac,989.0,False
SK643,Pierceland,,Saskatchewan,CA,54.3393,-109.782,ardac,1042.4,False
SK644,Pike Lake,,Saskatchewan,CA,51.9116,-106.818,ardac,1058.4,False
SK645,Pilger,,Saskatchewan,CA,52.4252,-105.268,ardac,940.5,False
SK646,Pilot Butte,,Saskatchewan,CA,50.481,-104.42,ardac,1043.0,False
SK647,Pinehouse,,Saskatchewan,CA,55.5194,-106.574,ardac,798.7,False
SK648,Pleasantdale,,Saskatchewan,CA,52.5779,-104.506,ardac,888.9,False
SK649,Plenty,,Saskatchewan,CA,51.7829,-108.646,ardac,1043.6,False
SK650,Plunkett,,Saskatchewan,CA,51.9079,-105.445,ardac,985.6,False
SK651,Ponteix,,Saskatchewan,CA,49.7458,-107.489,ardac,1104.5,False
SK652,Pontrilas,,Saskatchewan,CA,53.2167,-104.033,ardac,821.3,False
SK653,Porcupine Plain,,Saskatchewan,CA,52.5989,-103.255,ardac,821.3,False
SK654,Poundmaker,,Saskatchewan,CA,52.8959,-108.974,ardac,1046.5,False
SK655,Powm Beach,,Saskatchewan,CA,53.5734,-108.704,ardac,1032.1,False
